,id,Locality,Postcode,Street,Number,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,TerraceArea,Garden,Garden area,Surface of the land,Surface area of the plot of land,Number of facades, Swimming pool,State of the building
6808,10683272,,,No info,No info,APARTMENT,DUPLEX,280000,FOR_SALE,3,125.0,No info,No,No,Yes,3.0,No,,No info,No info,,No,GOOD
6809,10468276,Manage,7170,Rue de Jolimont ,146,APARTMENT,FLAT_STUDIO,60000,FOR_SALE,1,27.0,No info,No,,No,,No,,No info,No info,3,No,TO_BE_DONE_UP
6810,10468281,Manage,7170,Rue de Jolimont ,146,APARTMENT,FLAT_STUDIO,65000,FOR_SALE,1,32.0,No info,No,,No,,No,,No info,No info,3,No,TO_BE_DONE_UP
6811,10468280,Manage,7170,Rue de Jolimont ,146,APARTMENT,FLAT_STUDIO,65000,FOR_SALE,1,27.0,No info,No,,No,,No,,No info,No info,3,No,TO_BE_DONE_UP
6812,10468274,Manage,7170,Rue de Jolimont ,146,APARTMENT,DUPLEX,95000,FOR_SALE,2,71.0,No info,No,,No,,No,,No info,No info,3,No,TO_BE_DONE_UP
6813,10666491,Chaumont-Gistoux,1325,Chaussée de Huy ,231,APARTMENT,APARTMENT,165000,FOR_SALE,1,78.0,No info,No,,Yes,,Yes,,No info,No info,2,No,TO_RENOVATE
6814,10668464,Nieuwpoort,8620,Albert I Laan ,234,APARTMENT,APARTMENT,185000,FOR_SALE,1,53.0,No,Yes,No,No,,No,,,No info,,No,AS_NEW
6815,10668421,Oudenaarde,9700,Dokter Honore Dewolfstraat ,23,APARTMENT,LOFT,235000,FOR_SALE,1,112.0,No,Yes,No,Yes,,Yes,,,No info,2,No,
6816,10668585,Lokeren,9160,Rechtstraat ,289,APARTMENT,GROUND_FLOOR,315000,FOR_SALE,2,115.0,No info,No,No,Yes,24.0,Yes,24.0,,No info,,No,AS_NEW
6817,10666102,Knokke-Heist,8300,Kustlaan ,277,APARTMENT,APARTMENT,1350000,FOR_SALE,3,145.0,No,Yes,No,Yes,,Yes,,,No info,2,No,AS_NEW
6818,10670419,,,No info,No info,APARTMENT,DUPLEX,175000,FOR_SALE,2,93.0,No,No,No,No,,No,,No info,No info,2,No,GOOD
6819,10672202,,,No info,No info,APARTMENT,GROUND_FLOOR,230000,FOR_SALE,1,,No,No,No,No,,Yes,70.0,No info,No info,1,No,JUST_RENOVATED
6820,10672177,Roeselare,8800,Noordlaan ,51,APARTMENT,APARTMENT,230000,FOR_SALE,2,161.0,No info,Yes,No,Yes,,No,,,No info,2,No,AS_NEW
6821,10622510,La louvière,7100,Rue du Moulin ,2,APARTMENT,DUPLEX,89000,FOR_SALE,2,,No,Yes,No,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
6822,10537565,Nieuwpoort,8620,Albert I Laan ,234,APARTMENT,FLAT_STUDIO,89500,FOR_SALE,0,27.0,No info,Yes,No,Yes,,Yes,,,No info,,No,GOOD
6823,10547518,Grivegnée,4030,Rue de Herve ,659,APARTMENT,APARTMENT,95000,FOR_SALE,1,73.0,No,Yes,No,Yes,30.0,Yes,195.0,No info,No info,2,No,GOOD
6824,10547517,Grivegnée,4030,Rue de Herve ,659,APARTMENT,APARTMENT,95000,FOR_SALE,1,73.0,No,Yes,No,Yes,30.0,Yes,195.0,No info,No info,2,No,GOOD
6825,10314968,Zingem,9750,Stationsstraat ,5A,APARTMENT,APARTMENT,98000,FOR_SALE,1,69.0,No info,No,No,Yes,,No,,No info,No info,,No,AS_NEW
6826,10392076,Hannut,4280,Rue de Tirlemont ,23,APARTMENT,APARTMENT,99000,FOR_SALE,3,125.0,No,Yes,No,Yes,38.0,No,,,No info,3,No,TO_RENOVATE
6827,10566257,Liége,4000,Boulevard d'Avroy ,206,APARTMENT,FLAT_STUDIO,99000,FOR_SALE,0,42.0,No info,Yes,No,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
6828,9862290,Antwerpen,2600,Uitbreidingstraat ,84,APARTMENT,DUPLEX,100000,FOR_SALE,3,,No,No,,Yes,,No,,No info,No info,3,No,
6829,10643774,Liège,4020,Rue des Fories ,2,APARTMENT,APARTMENT,105000,FOR_SALE,1,50.0,No,No,No,Yes,,No,,No info,No info,,No,GOOD
6830,10634117,Liège,4020,Rue des Fories ,2,APARTMENT,APARTMENT,105000,FOR_SALE,1,51.0,No,No,No,No,,No,,,No info,2,No,TO_RENOVATE
6831,10646105,Gosselies,6041,Rue du Calvaire ,22/A,APARTMENT,APARTMENT,119000,FOR_SALE,1,60.0,No,Yes,No,Yes,,No,,No info,No info,2,No,GOOD
6832,10358002,Nivelles,1400,Rue Seutin ,2,APARTMENT,APARTMENT,125000,FOR_SALE,1,,No,Yes,No,No,,No,,,No info,2,No,
6833,10588562,Liège,4020,Rue des Fories ,2,APARTMENT,APARTMENT,129000,FOR_SALE,2,67.0,No,No,No,Yes,8.0,No,,No info,No info,2,No,GOOD
6834,10653084,Châtelineau,6200,Rue de gilly ,81,APARTMENT,APARTMENT,129900,FOR_SALE,2,68.0,No info,No,,No,,No,,No info,No info,,No,JUST_RENOVATED
6835,10088394,Overijse,3090,Brusselsesteenweg ,415,APARTMENT,SERVICE_FLAT,130000,FOR_SALE,1,39.0,No,Yes,No,Yes,,No,,,No info,,No,GOOD
6836,10498148,Waregem,8793,Gentseweg ,556A,APARTMENT,FLAT_STUDIO,139950,FOR_SALE,1,44.0,No,Yes,No,Yes,,Yes,,,No info,,No,JUST_RENOVATED
6837,10634306,Tubize,1480,Rue de Mons ,156,APARTMENT,APARTMENT,145000,FOR_SALE,2,70.0,No,No,No,No,,No,,No info,No info,,No,TO_BE_DONE_UP
6838,10639291,Liège,4020,Rue des Fories ,2,APARTMENT,APARTMENT,145000,FOR_SALE,3,114.0,No,Yes,No,Yes,27.0,Yes,50.0,No info,No info,2,No,GOOD
6839,10618555,Fleurus,6220,Chaussée de Charleroi ,226,APARTMENT,APARTMENT,145000,FOR_SALE,3,106.0,No,No,,Yes,,No,,No info,No info,no info,No,No info
6840,10357968,Nivelles,1400,Rue Seutin ,2,APARTMENT,APARTMENT,145000,FOR_SALE,1,,No,Yes,No,No,,No,,,No info,2,No,JUST_RENOVATED
6841,10580197,Oudenburg,8460,Marktstraat ,20,APARTMENT,DUPLEX,145000,FOR_SALE,3,115.0,No,Yes,No,No,,No,,No info,No info,2,No,
6842,10649112,Liège,4020,Rue des Fories ,2,APARTMENT,APARTMENT,149000,FOR_SALE,2,72.0,No,No,No,Yes,,No,,No info,No info,2,No,TO_BE_DONE_UP
6843,10588564,Liège,4020,Rue des Fories ,2,APARTMENT,DUPLEX,149000,FOR_SALE,3,130.0,No,Yes,No,Yes,30.0,No,,No info,No info,2,No,GOOD
6844,10572298,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,FLAT_STUDIO,149000,FOR_SALE,0,36.0,No info,No,No,Yes,,No,,,No info,,No,TO_BE_DONE_UP
6845,10640185,Oostende,8400,Koningsstraat ,23,APARTMENT,GROUND_FLOOR,149000,FOR_SALE,1,49.0,No,Yes,No,No,,No,,No info,No info,,No,AS_NEW
6846,10615977,Brasschaat,2930,Donksesteenweg ,212,APARTMENT,APARTMENT,154000,FOR_SALE,1,46.0,No info,No,No,No,,No,,,No info,,No,AS_NEW
6847,10537079,Braine-le-Comte,7090,Place René Branquart ,3,APARTMENT,APARTMENT,155000,FOR_SALE,2,80.0,No,No,No,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
6848,10333944,Braine-le-Comte,7090,Place René Branquart ,3,APARTMENT,APARTMENT,155000,FOR_SALE,2,79.0,No,No,No,Yes,,No,,No info,No info,2,No,GOOD
6849,10506517,Aalst,9300,Brusselbaan ,90,APARTMENT,APARTMENT,155000,FOR_SALE,1,130.0,No,No,No,Yes,5.0,No,,No info,No info,2,No,GOOD
6850,10499891,Neder-over-Heembeek,1120,Rue F. Vekemans ,121,APARTMENT,FLAT_STUDIO,159000,FOR_SALE,0,50.0,No,Yes,No,No,,Yes,70.0,No info,No info,2,No,GOOD
6851,10630595,Ixelles,1050,"Avenue Louise, ",523,APARTMENT,APARTMENT,159000,FOR_SALE,1,41.0,No,No,No,No,,No,,No info,No info,,No,GOOD
6852,10442890,Binche,7130,"Avenue Marie José, ",59,APARTMENT,APARTMENT,159000,FOR_SALE,1,57.0,No,No,No,Yes,,No,,No info,No info,,No,GOOD
6853,10645410,Oostende,8400,Hendrik Serruyslaan ,14A,APARTMENT,APARTMENT,159000,FOR_SALE,1,50.0,No info,No,No,Yes,,No,,,No info,,No,
6854,10588065,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,159000,FOR_SALE,1,50.0,No info,Yes,No,No,,No,,,No info,,No,AS_NEW
6855,10591161,Rumbeke,8800,Sint-Petrus en Paulusstraat ,17,APARTMENT,APARTMENT,159000,FOR_SALE,2,101.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
6856,10417684,Antwerpen,2018,"Mechelsesteenweg,",157,APARTMENT,DUPLEX,159900,FOR_SALE,1,60.0,No info,Yes,No,Yes,,No,,No info,No info,,No,TO_BE_DONE_UP
6857,10514731,Schaerbeek,1030,Place des chasseurs Ardennais ,24,APARTMENT,FLAT_STUDIO,160000,FOR_SALE,1,43.0,No,No,,No,,No,,No info,No info,2,No,GOOD
6858,10639297,Mons,7000,Place Paul Heupgen ,9/4,APARTMENT,APARTMENT,160000,FOR_SALE,1,54.0,No info,No,No,Yes,11.0,No,,No info,No info,3,No,GOOD
6859,10145802,Antwerpen,2600,Uitbreidingstraat ,84,APARTMENT,GROUND_FLOOR,160000,FOR_SALE,2,80.0,No,No,,Yes,,No,,,No info,2,No,
6860,8688292,Antwerpen,2600,Uitbreidingstraat ,84,APARTMENT,GROUND_FLOOR,160000,FOR_SALE,2,80.0,No,No,,Yes,,No,,No info,No info,2,No,
6861,10407338,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,APARTMENT,164500,FOR_SALE,2,75.0,No,Yes,No,No,,No,,No info,No info,2,No,GOOD
6862,10576342,Mons,7000,Place Paul Heupgen ,9/4,APARTMENT,APARTMENT,167500,FOR_SALE,2,78.0,No info,Yes,No,Yes,,No,,,No info,no info,No,No info
6863,10629488,Kortrijk,8500,Vlaskaai ,6,APARTMENT,APARTMENT,168000,FOR_SALE,1,,No,No,No,No,,No,,,No info,,No,TO_BE_DONE_UP
6864,10410615,Gent,9040,Land van Waaslaan   ,170,APARTMENT,DUPLEX,169000,FOR_SALE,1,51.0,No,No,No,No,,No,,No info,No info,,No,TO_RENOVATE
6865,10378712,Gent,9040,Land van Waaslaan   ,170,APARTMENT,DUPLEX,169000,FOR_SALE,1,51.0,No,No,No,No,,No,,No info,No info,,No,TO_RENOVATE
6866,10152067,,,No info,No info,APARTMENT,APARTMENT,170000,FOR_SALE,2,90.0,No info,No,No,No,,Yes,25.0,No info,No info,3,No,AS_NEW
6867,9548115,Oostende,8400,Karel Janssenslaan ,1,APARTMENT,APARTMENT,170000,FOR_SALE,2,75.0,No,No,No,Yes,3.0,No,,,No info,,No,
6868,10656963,,,No info,No info,APARTMENT,GROUND_FLOOR,173000,FOR_SALE,1,65.0,No,No,No,Yes,15.0,Yes,30.0,No info,No info,2,No,GOOD
6869,10615547,,,No info,No info,APARTMENT,APARTMENT,175000,FOR_SALE,1,48.0,No info,No,No,No,,No,,No info,No info,,No,
6870,10622721,Neder-over-Heembeek,1120,Rue F. Vekemans ,121,APARTMENT,APARTMENT,179000,FOR_SALE,1,65.0,No,No,No,Yes,15.0,No,,No info,No info,4,No,TO_RENOVATE
6871,10651234,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,APARTMENT,179000,FOR_SALE,2,95.0,No,No,No,Yes,2.0,No,,No info,No info,,No,TO_BE_DONE_UP
6872,10461007,Waregem,8790,Gentseweg ,91,APARTMENT,APARTMENT,179000,FOR_SALE,2,86.0,No info,Yes,No,No,,No,,,No info,,No,AS_NEW
6873,10585968,Braine-le-Comte,7090,Place René Branquart ,3,APARTMENT,GROUND_FLOOR,180000,FOR_SALE,1,60.0,No,No,No,Yes,24.0,No,,No info,No info,2,No,GOOD
6874,10547722,Braine-le-Comte,7090,Place René Branquart ,3,APARTMENT,APARTMENT,180000,FOR_SALE,2,95.0,No,No,No,Yes,,No,,No info,No info,2,No,TO_BE_DONE_UP
6875,10322507,Schaerbeek,1030,Place des chasseurs Ardennais ,24,APARTMENT,DUPLEX,185000,FOR_SALE,2,80.0,No,No,,No,,No,,No info,No info,,No,TO_RENOVATE
6876,10566438,OUD-TURNHOUT,2360,Dorp ,29,APARTMENT,APARTMENT,185000,FOR_SALE,2,92.0,No,Yes,No,Yes,50.0,No,,,No info,,No,
6877,10519317,Barvaux-sur-Ourthe,6940,"En Charotte, ",10,APARTMENT,APARTMENT,185000,FOR_SALE,2,90.0,No,No,No,No,,No,,No info,No info,,No,
6878,10516115,Barvaux-sur-Ourthe,6940,"En Charotte, ",10,APARTMENT,APARTMENT,185000,FOR_SALE,2,77.0,No,No,No,No,,No,,No info,No info,,No,
6879,10633457,Tournai,7500,Boulevard du Roi Albert ,42/44,APARTMENT,APARTMENT,185000,FOR_SALE,2,109.0,No,Yes,No,Yes,,No,,No info,No info,2,No,GOOD
6880,10583167,Wevelgem,8560,Vanackerestraat ,2,APARTMENT,APARTMENT,185000,FOR_SALE,3,142.0,No info,Yes,No,No,,No,,No info,No info,,No,GOOD
6881,10586327,,,No info,No info,APARTMENT,APARTMENT,189000,FOR_SALE,3,95.0,No,No,No,Yes,8.0,No,,No info,No info,2,No,GOOD
6882,10590826,Bruxelles,1000,Rue Belliard ,200,APARTMENT,FLAT_STUDIO,190000,FOR_SALE,0,34.0,No,Yes,No,Yes,6.0,No,,,No info,4,No,GOOD
6883,10534439,Mons,7000,Place Paul Heupgen ,9/4,APARTMENT,GROUND_FLOOR,192000,FOR_SALE,2,96.0,No info,No,No,Yes,15.0,No,,No info,No info,3,No,AS_NEW
6884,10473004,,,No info,No info,APARTMENT,SERVICE_FLAT,195000,FOR_SALE,1,,No,No,No,No,,No,,No info,No info,,No,AS_NEW
6885,10488842,Waregem,8793,Posterijstraat ,12,APARTMENT,DUPLEX,195000,FOR_SALE,2,84.0,No info,Yes,No,No,,No,,,No info,,No,
6886,10483911,Mechelen,2800,Gentsesteenweg ,125A,APARTMENT,APARTMENT,198000,FOR_SALE,2,59.0,No,Yes,No,Yes,,No,,No info,No info,2,No,TO_BE_DONE_UP
6887,10329338,Antwerpen,2060,Lange Lobroekstraat ,67,APARTMENT,APARTMENT,199000,FOR_SALE,1,54.0,No,Yes,No,Yes,6.0,No,,,No info,2,No,JUST_RENOVATED
6888,10545007,Liedekerke,1770,Stationsstraat ,120,APARTMENT,APARTMENT,199000,FOR_SALE,1,77.0,No,Yes,No,Yes,,No,,,No info,2,No,
6889,10492049,Marche-en-Famenne,6900,Borchamps ,24,APARTMENT,GROUND_FLOOR,199000,FOR_SALE,1,69.0,No info,Yes,No,No,,No,,No info,No info,2,No,GOOD
6890,10365009,Sint-Lievens-Houtem,9520,Edgard Tinelstraat ,5,APARTMENT,APARTMENT,199000,FOR_SALE,3,119.0,No info,Yes,No,Yes,,No,,,No info,2,No,AS_NEW
6891,9788230,Eeklo,9900,Koning Albertstraat ,28,APARTMENT,SERVICE_FLAT,199000,FOR_SALE,1,67.0,No,Yes,No,Yes,13.0,No,,,No info,4,No,AS_NEW
6892,10444745,Anderlecht,1070,"Avenue d'Itterbeek, ",60,APARTMENT,PENTHOUSE,209000,FOR_SALE,1,60.0,No,Yes,No,Yes,35.0,No,,No info,No info,2,No,JUST_RENOVATED
6893,10329337,Antwerpen,2060,Lange Lobroekstraat ,67,APARTMENT,APARTMENT,209000,FOR_SALE,1,50.0,No,Yes,No,Yes,16.0,No,,No info,No info,2,No,JUST_RENOVATED
6894,10566258,Liége,4000,Boulevard d'Avroy ,206,APARTMENT,APARTMENT,209000,FOR_SALE,2,77.0,No info,Yes,No,Yes,4.0,No,,No info,No info,2,No,GOOD
6895,10439559,Waregem,8793,Posterijstraat ,12,APARTMENT,APARTMENT,209000,FOR_SALE,2,88.0,No info,Yes,No,Yes,2.0,No,,,No info,,No,
6896,10641281,Dendermonde,9200,Sint-Gillislaan ,72,APARTMENT,APARTMENT,209000,FOR_SALE,2,95.0,No,Yes,No,Yes,,No,,,No info,,No,GOOD
6897,10463244,Pittem,8740,Tieltstraat ,35,APARTMENT,GROUND_FLOOR,209500,FOR_SALE,2,97.0,No info,No,No,No,,No,,No info,No info,3,No,GOOD
6898,10642414,Seraing,4100,Rue Chapuis ,24,APARTMENT,LOFT,210000,FOR_SALE,0,355.0,No,No,No,No,,No,,,No info,2,No,GOOD
6899,8813879,Izegem,8870,Baron De Pélichystraat ,47,APARTMENT,APARTMENT,212000,FOR_SALE,2,110.0,No,Yes,No,Yes,,No,,,No info,2,No,GOOD
6900,10651702,,,No info,No info,APARTMENT,APARTMENT,213000,FOR_SALE,2,81.0,No,No,No,Yes,4.0,No,,No info,No info,2,No,GOOD
6901,10652392,Evere,1140,Av. Henri Conscience ,74,APARTMENT,APARTMENT,215000,FOR_SALE,1,71.0,No,No,No,No,,No,,No info,No info,,No,JUST_RENOVATED
6902,10617846,Forest,1190,Chaussée de Bruxelles ,165,APARTMENT,APARTMENT,215000,FOR_SALE,1,65.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,TO_RENOVATE
6903,10624803,Waregem,8793,Posterijstraat ,12,APARTMENT,PENTHOUSE,216000,FOR_SALE,1,66.0,No info,Yes,No,Yes,27.0,No,,,No info,,No,
6904,10599332,Anderlecht,1070,"Avenue d'Itterbeek, ",60,APARTMENT,APARTMENT,219000,FOR_SALE,3,82.0,No,Yes,No,Yes,7.0,No,,No info,No info,2,No,AS_NEW
6905,10430583,Anderlecht,1070,"Avenue d'Itterbeek, ",60,APARTMENT,APARTMENT,219000,FOR_SALE,2,84.0,No,No,No,Yes,4.0,No,,No info,No info,2,No,AS_NEW
6906,10259548,Antwerpen,2060,Lange Lobroekstraat ,67,APARTMENT,FLAT_STUDIO,219000,FOR_SALE,1,81.0,No info,Yes,No,Yes,4.0,No,,,No info,2,No,JUST_RENOVATED
6907,10339902,Wevelgem,8560,Vanackerestraat ,2,APARTMENT,APARTMENT,220000,FOR_SALE,1,137.0,No info,Yes,No,No,,No,,No info,No info,,No,GOOD
6908,10623090,Aartselaar,2630,"Nieuwstraat,",8,APARTMENT,APARTMENT,225000,FOR_SALE,2,98.0,No info,No,No,Yes,16.0,No,,No info,No info,,No,
6909,10571948,Sint Andries,8200,Gistelsesteenweg ,291,APARTMENT,APARTMENT,225000,FOR_SALE,2,81.0,No info,No,No,Yes,,No,,No info,No info,,No,GOOD
6910,10652363,Wevelgem,8560,Vanackerestraat ,2,APARTMENT,APARTMENT,225000,FOR_SALE,2,106.0,No info,No,No,Yes,,No,,No info,No info,,No,GOOD
6911,10628736,Wevelgem,8560,Vanackerestraat ,2,APARTMENT,APARTMENT,225000,FOR_SALE,2,106.0,No info,Yes,No,No,,No,,No info,No info,,No,GOOD
6912,10576011,Anderlecht,1070,"Avenue d'Itterbeek, ",60,APARTMENT,APARTMENT,229000,FOR_SALE,3,85.0,No,Yes,No,Yes,13.0,No,,No info,No info,4,No,GOOD
6913,10622160,Leuven,3000,Brusselsestraat ,140,APARTMENT,APARTMENT,229000,FOR_SALE,1,52.0,No info,No,No,No,,No,,,No info,,No,AS_NEW
6914,10585994,,,No info,No info,APARTMENT,APARTMENT,230000,FOR_SALE,3,98.0,No info,No,No,Yes,20.0,No,,No info,No info,,No,GOOD
6915,10231652,Forest,1190,Chaussée de Bruxelles ,165,APARTMENT,APARTMENT,230000,FOR_SALE,2,88.0,No,Yes,No,Yes,14.0,No,,,No info,2,No,GOOD
6916,10580926,Nivelles,1400,Rue Seutin ,2,APARTMENT,DUPLEX,230000,FOR_SALE,3,,No,No,No,No,,No,,,No info,4,No,AS_NEW
6917,10475552,Forest,1190,Chaussée de Bruxelles ,165,APARTMENT,APARTMENT,235000,FOR_SALE,2,89.0,No,Yes,No,Yes,2.0,No,,,No info,2,No,TO_BE_DONE_UP
6918,10538568,,,No info,No info,APARTMENT,DUPLEX,235000,FOR_SALE,2,,No,Yes,No,No,,No,,No info,No info,2,No,JUST_RENOVATED
6919,9262001,Halle,1500,Volpestraat ,18,APARTMENT,APARTMENT,235000,FOR_SALE,1,83.0,No info,No,,No,,No,,No info,No info,,No,
6920,10603155,Tubize,1480,Grand Place ,8,APARTMENT,DUPLEX,235000,FOR_SALE,2,97.0,No info,Yes,No,Yes,10.0,No,,No info,No info,3,No,
6921,10645090,Tubize,1480,Grand Place ,8,APARTMENT,DUPLEX,235000,FOR_SALE,2,97.0,No info,Yes,No,Yes,10.0,No,,No info,No info,3,No,
6922,10603149,Tubize,1480,Grand Place ,8,APARTMENT,DUPLEX,235000,FOR_SALE,2,97.0,No info,Yes,No,Yes,10.0,No,,No info,No info,3,No,
6923,10528604,Brugge,8000,Muntplein ,2,APARTMENT,APARTMENT,235000,FOR_SALE,1,,No info,No,No,No,,No,,,No info,,No,AS_NEW
6924,10578682,,,No info,No info,APARTMENT,APARTMENT,239000,FOR_SALE,1,,No,No,No,No,,No,,No info,No info,1,No,GOOD
6925,10372490,Woluwe-Saint-Lambert,1200,Avenue de Woluwe-Saint-Lambert ,35,APARTMENT,APARTMENT,240000,FOR_SALE,1,130.0,No,No,,No,,No,,No info,No info,2,No,
6926,10125999,Antwerpen,2018,"Mechelsesteenweg,",157,APARTMENT,GROUND_FLOOR,240000,FOR_SALE,2,71.0,No,Yes,No,Yes,,No,,No info,No info,,No,AS_NEW
6927,10602896,Liège,4000,Rue du Vieux-Mayeur ,51,APARTMENT,APARTMENT,245000,FOR_SALE,2,89.0,No,Yes,No,No,,No,,No info,No info,,No,GOOD
6928,10545155,Antwerpen,2060,Lange Lobroekstraat ,67,APARTMENT,DUPLEX,245000,FOR_SALE,1,65.0,No,No,No,Yes,,No,,,No info,2,No,JUST_RENOVATED
6929,10632729,De Haan,8420,Koninklijke baan ,36,APARTMENT,APARTMENT,245000,FOR_SALE,1,52.0,No info,Yes,No,No,,No,,No info,No info,,No,AS_NEW
6930,10633717,Antwerpen,2060,Lange Lobroekstraat ,67,APARTMENT,APARTMENT,249000,FOR_SALE,2,104.0,No info,No,No,Yes,8.0,No,,No info,No info,2,No,GOOD
6931,10615210,Sart-Bernard,5330,Chaussée Nationale ,4,APARTMENT,APARTMENT,249000,FOR_SALE,2,75.0,No,No,,Yes,7.0,No,,No info,No info,no info,No,No info
6932,10523827,Sint-Andries,8200,Gistelsesteenweg ,473,APARTMENT,APARTMENT,249950,FOR_SALE,3,113.0,No info,Yes,No,Yes,,Yes,,,No info,,No,TO_BE_DONE_UP
6933,10279638,Brugge ,8000,Vrijdagmarkt ,4,APARTMENT,SERVICE_FLAT,255000,FOR_SALE,1,62.0,No,Yes,No,No,,No,,,No info,,No,AS_NEW
6934,10656790,Merelbeke,9820,"Hundelgemsesteenweg, ",306,APARTMENT,APARTMENT,257000,FOR_SALE,2,97.0,No info,No,No,Yes,9.0,No,,,No info,2,No,AS_NEW
6935,10364449,Ninove,9400,Brakelsesteenweg ,269,APARTMENT,GROUND_FLOOR,258000,FOR_SALE,3,97.0,No info,Yes,No,No,,No,,,No info,3,No,GOOD
6936,10559583,Bruxelles,1000,Avenue Louise ,54,APARTMENT,APARTMENT,259000,FOR_SALE,2,95.0,No,No,No,No,,No,,No info,No info,2,No,
6937,10645980,Antwerpen,2000,Leopold De Waelplaats ,5,APARTMENT,APARTMENT,259000,FOR_SALE,1,63.0,No,Yes,No,Yes,10.0,No,,,No info,2,No,GOOD
6938,10520138,Loppem,8210,Steenbrugsestraat ,21,APARTMENT,APARTMENT,259000,FOR_SALE,2,83.0,No info,Yes,No,No,,Yes,,,No info,2,No,GOOD
6939,10656429,Liedekerke,1770,Stationsstraat ,120,APARTMENT,APARTMENT,259000,FOR_SALE,2,90.0,No,Yes,No,Yes,11.0,No,,,No info,2,No,
6940,10656430,Liedekerke,1770,Stationsstraat ,120,APARTMENT,APARTMENT,259000,FOR_SALE,2,90.0,No,Yes,No,Yes,11.0,No,,,No info,2,No,
6941,9729392,Antwerpen,2000,Leopold De Waelplaats ,5,APARTMENT,APARTMENT,259080,FOR_SALE,1,66.0,No,No,No,Yes,14.0,No,,,No info,,No,AS_NEW
6942,10493224,Sint Andries,8200,Gistelsesteenweg ,291,APARTMENT,PENTHOUSE,260000,FOR_SALE,3,164.0,No info,No,No,Yes,,No,,No info,No info,,No,GOOD
6943,10356967,Middelkerke,8430,Zeedijk ,127,APARTMENT,GROUND_FLOOR,265000,FOR_SALE,1,56.0,No,No,,Yes,18.0,No,,No info,No info,,No,
6944,9915554,Gand,9000,Grote Huidevettershoek ,1,APARTMENT,APARTMENT,265000,FOR_SALE,2,75.0,No info,No,No,Yes,,No,,,No info,,No,AS_NEW
6945,10630076,Antwerpen,2000,Leopold De Waelplaats ,5,APARTMENT,APARTMENT,267500,FOR_SALE,2,85.0,No,Yes,No,No,,No,,,No info,3,No,GOOD
6946,10405264,Anderlecht,1070,"Avenue d'Itterbeek, ",60,APARTMENT,APARTMENT,269000,FOR_SALE,4,135.0,No,No,No,Yes,6.0,No,,No info,No info,2,No,TO_BE_DONE_UP
6947,10626150,Haacht,3150,Werchtersesteenweg ,1,APARTMENT,PENTHOUSE,269000,FOR_SALE,1,65.0,No info,No,No,Yes,24.0,No,,No info,No info,2,No,JUST_RENOVATED
6948,10626149,Haacht,3150,Werchtersesteenweg ,1,APARTMENT,PENTHOUSE,269000,FOR_SALE,1,64.0,No info,No,No,Yes,24.0,No,,No info,No info,2,No,JUST_RENOVATED
6949,10636362,Tielt,8700,Felix D'Hoopstraat ,33/01,APARTMENT,APARTMENT,269000,FOR_SALE,5,312.0,No info,Yes,No,No,,Yes,,,No info,,No,TO_RENOVATE
6950,10318424,Antwerpen,2000,Tavernierkaai ,2,APARTMENT,APARTMENT,270000,FOR_SALE,3,126.0,No,Yes,No,Yes,14.0,No,,,No info,,No,
6951,10625077,Mechelen,2800,Korenmarkt ,55,APARTMENT,APARTMENT,270000,FOR_SALE,2,112.0,No,No,No,No,,No,,,No info,,No,
6952,10615992,Brakel,9660,Brusselsestraat ,43,APARTMENT,APARTMENT,270000,FOR_SALE,3,125.0,No,No,No,Yes,3.0,No,,,No info,,No,
6953,9261482,Halle,1500,Volpestraat ,18,APARTMENT,APARTMENT,271500,FOR_SALE,2,95.0,No info,No,,No,,No,,No info,No info,,No,
6954,10214547,Blankenberge,8370,Franchommelaan ,72,APARTMENT,APARTMENT,275000,FOR_SALE,2,73.0,No info,No,No,No,,No,,,No info,,No,AS_NEW
6955,10519459,Oostende,8400,Karel Janssenslaan ,1,APARTMENT,DUPLEX,275000,FOR_SALE,2,,No info,No,No,Yes,35.0,No,,,No info,,No,TO_RENOVATE
6956,10513384,De Panne,8660,Zeedijk ,89,APARTMENT,DUPLEX,275000,FOR_SALE,2,,No info,Yes,No,Yes,,No,,,No info,,No,AS_NEW
6957,10655920,Oostduinkerke,8670,"Astridlaan , ",7,APARTMENT,SERVICE_FLAT,275000,FOR_SALE,1,62.0,No info,Yes,No,Yes,,Yes,,,No info,,No,
6958,10507969,Oudenaarde,9700,Dokter Honore Dewolfstraat ,23,APARTMENT,APARTMENT,275000,FOR_SALE,3,130.0,No,Yes,No,Yes,10.0,No,,,No info,2,No,AS_NEW
6959,10615576,Koksijde,8670,Zeedijk ,249,APARTMENT,APARTMENT,279500,FOR_SALE,2,91.0,No,Yes,No,No,,Yes,,,No info,2,No,GOOD
