url,Locality,Type of property,Subtype of property,Price,Type of Transaction,Nº rooms,Living area,Equipped kitchen,Furnished,Fireplace,Terrace,Area Terrace,Land Surface,Nº facades,Swimming Pool,State Building,Garden,Area Garden
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/7976465,Ixelles,APARTMENT,APARTMENT,1537000.0,FOR_SALE,2.0,,Yes,No,No,Yes,91.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/knokke-heist/8300/10326961,Knokke,APARTMENT,DUPLEX,1830000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/7971680,Ixelles,APARTMENT,APARTMENT,1950000.0,FOR_SALE,3.0,,Yes,No,No,Yes,111.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8601922,Ixelles,APARTMENT,APARTMENT,1950000.0,FOR_SALE,3.0,,Yes,No,No,Yes,111.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8601921,Ixelles,APARTMENT,APARTMENT,3297000.0,FOR_SALE,3.0,,Yes,No,No,Yes,166.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/7813264,Ixelles,APARTMENT,APARTMENT,3297000.0,FOR_SALE,3.0,,Yes,No,No,Yes,166.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8601918,Ixelles,APARTMENT,APARTMENT,3324000.0,FOR_SALE,3.0,,Yes,No,No,Yes,161.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/7976982,Ixelles,APARTMENT,APARTMENT,3324000.0,FOR_SALE,3.0,,Yes,No,No,Yes,161.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-pierre/1150/10664807,Ixelles,APARTMENT,FLAT_STUDIO,185000.0,FOR_SALE,0.0,,Yes,No,No,,,,2.0,No,,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-pierre/1150/10664805,Ixelles,APARTMENT,FLAT_STUDIO,189500.0,FOR_SALE,0.0,,Yes,No,No,,,,2.0,No,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/molenbeek-saint-jean/1080/10663649,Forest,APARTMENT,GROUND_FLOOR,195000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/berchem-sainte-agathe/1082/10664810,Ixelles,APARTMENT,FLAT_STUDIO,195000.0,FOR_SALE,0.0,,Yes,No,No,,,,4.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10665455,Antwerpen,APARTMENT,APARTMENT,239000.0,FOR_SALE,1.0,,Yes,No,No,,,,,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10663653,Liège,APARTMENT,APARTMENT,249000.0,FOR_SALE,3.0,,Yes,No,No,Yes,3.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/10665177,Steenokkerzeel,APARTMENT,APARTMENT,290000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10663511,Gent,APARTMENT,APARTMENT,319000.0,FOR_SALE,2.0,,Yes,No,No,Yes,25.0,,2.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/10664808,Ixelles,APARTMENT,APARTMENT,399000.0,FOR_SALE,3.0,,Yes,No,No,Yes,13.0,,4.0,No,,Yes,48.0,
https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-pierre/1150/10664141,Uccle,APARTMENT,DUPLEX,425000.0,FOR_SALE,2.0,,Yes,No,No,Yes,6.0,,3.0,No,AS_NEW,Yes,130.0,
https://www.immoweb.be/en/classified/penthouse/for-sale/bredene/8450/10663294,Bredene,APARTMENT,PENTHOUSE,489000.0,FOR_SALE,2.0,,Yes,No,No,Yes,35.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/10650426,Gentbrugge,APARTMENT,APARTMENT,299000.0,FOR_SALE,2.0,,Yes,No,No,,,,,No,TO_RENOVATE,Yes,,
https://www.immoweb.be/en/classified/duplex/for-sale/dilbeek/1700/10514425,,APARTMENT,DUPLEX,345000.0,FOR_SALE,3.0,,Yes,No,No,Yes,6.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10649242,Bruxelles,APARTMENT,APARTMENT,375000.0,FOR_SALE,2.0,,Yes,No,No,Yes,46.0,,3.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10648654,Woluwe-St-Lambert,APARTMENT,APARTMENT,495000.0,FOR_SALE,3.0,,,No,No,Yes,2.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/10483758,Uccle,APARTMENT,APARTMENT,180000.0,FOR_SALE,2.0,,Yes,No,No,Yes,16.0,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/machelen/1831/10670247,Brussel,APARTMENT,APARTMENT,260000.0,FOR_SALE,1.0,,No,No,No,,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/leuven/3000/10655519,Leuven,APARTMENT,FLAT_STUDIO,245000.0,FOR_SALE,1.0,,No,No,No,,,,2.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10655145,Schaerbeek,APARTMENT,APARTMENT,265000.0,FOR_SALE,2.0,,Yes,No,No,Yes,8.0,,3.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/10654165,Ixelles,APARTMENT,APARTMENT,295000.0,FOR_SALE,2.0,,,No,No,Yes,12.0,,3.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bassenge/4690/10654146,Oupeye,APARTMENT,APARTMENT,295000.0,FOR_SALE,2.0,,Yes,No,No,Yes,85.0,,3.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10672991,Brugge,APARTMENT,APARTMENT,199000.0,FOR_SALE,1.0,,Yes,No,No,,,,3.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10672990,Brugge,APARTMENT,APARTMENT,279000.0,FOR_SALE,3.0,,Yes,No,No,,,,3.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/knokke/8300/10672754,Knokke ,APARTMENT,PENTHOUSE,1395000.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10657554,,APARTMENT,APARTMENT,259000.0,FOR_SALE,2.0,,Yes,No,No,Yes,6.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10675462,Bruxelles ville,APARTMENT,APARTMENT,195000.0,FOR_SALE,1.0,,Yes,No,No,Yes,2.0,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10634392,,APARTMENT,APARTMENT,255000.0,FOR_SALE,2.0,,Yes,No,No,Yes,8.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10676517,Knokke-Heist,APARTMENT,APARTMENT,495000.0,FOR_SALE,1.0,,Yes,No,No,Yes,4.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/10659781,Kortrijk,APARTMENT,APARTMENT,179000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10240984,Deurne,APARTMENT,APARTMENT,199000.0,FOR_SALE,2.0,,Yes,No,No,,,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge%20jupillesur-meuse/4020/10660066,Grivegnée,APARTMENT,APARTMENT,199900.0,FOR_SALE,3.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10662524,Uccle,APARTMENT,APARTMENT,220000.0,FOR_SALE,2.0,,Yes,No,No,Yes,5.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/erembodegem/9320/10659723,Wondelgem,APARTMENT,APARTMENT,249000.0,FOR_SALE,2.0,,Yes,No,No,,,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/duplex/for-sale/sijsele/8340/10661493,Sijsele,APARTMENT,DUPLEX,299500.0,FOR_SALE,2.0,,Yes,No,No,,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/herent/3020/10660384,Leuven,APARTMENT,PENTHOUSE,510000.0,FOR_SALE,3.0,,Yes,No,No,Yes,56.0,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/duplex/for-sale/etterbeek/1040/10662239,Bruxelles,APARTMENT,DUPLEX,520000.0,FOR_SALE,2.0,,Yes,No,No,Yes,25.0,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10661466,Ixelles,APARTMENT,APARTMENT,1595000.0,FOR_SALE,3.0,,Yes,No,No,Yes,20.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10661467,Ixelles,APARTMENT,APARTMENT,1595000.0,FOR_SALE,3.0,,Yes,No,No,Yes,20.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/10647858,Roux-Miroir,APARTMENT,APARTMENT,270000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,4.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/10645877,Bruxelles,APARTMENT,APARTMENT,320000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10646632,Uccle,APARTMENT,APARTMENT,325000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/laarne/9270/10647000,St-Martens-Leerne,APARTMENT,APARTMENT,347000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,4.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10645582,Woluwe-St-Lambert,APARTMENT,APARTMENT,390000.0,FOR_SALE,3.0,,Yes,No,No,Yes,24.0,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/turnhout/2300/10668195,Brasschaat,APARTMENT,PENTHOUSE,865000.0,FOR_SALE,2.0,,No,No,No,Yes,102.0,,3.0,No,,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/ans/4430/10652489,Embourg,APARTMENT,APARTMENT,175000.0,FOR_SALE,2.0,,Yes,No,No,Yes,4.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/breendonk/2870/10651878,Puurs,APARTMENT,APARTMENT,344000.0,FOR_SALE,3.0,,Yes,No,No,Yes,30.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/10653114,Aalst,APARTMENT,APARTMENT,389000.0,FOR_SALE,3.0,,Yes,No,No,Yes,93.0,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/10672023,,APARTMENT,APARTMENT,259000.0,FOR_SALE,2.0,,Yes,No,No,Yes,7.0,,2.0,No,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/zaventem/1930/10671545,Auderghem,APARTMENT,GROUND_FLOOR,325000.0,FOR_SALE,2.0,,Yes,No,No,Yes,5.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10671715,Kraainem,APARTMENT,APARTMENT,360000.0,FOR_SALE,2.0,,Yes,No,No,Yes,6.0,,3.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/wenduine/8420/10671393,Wenduine,APARTMENT,APARTMENT,569000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,No,AS_NEW,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10672155,Ixelles,APARTMENT,APARTMENT,595000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10671680,Knokke - Heist,APARTMENT,APARTMENT,995000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/10673677,Blankenberge,APARTMENT,APARTMENT,119000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-ste-agathe/1082/10674534,Berchem-Ste-Agathe,APARTMENT,APARTMENT,228000.0,FOR_SALE,2.0,,Yes,No,No,Yes,4.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10659303,,APARTMENT,APARTMENT,108000.0,FOR_SALE,0.0,,No,No,No,Yes,4.0,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/schaerbeek/1030/10659166,,APARTMENT,FLAT_STUDIO,195000.0,FOR_SALE,0.0,,Yes,No,No,,,,3.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/10568789,,APARTMENT,APARTMENT,299000.0,FOR_SALE,3.0,,Yes,No,No,Yes,3.0,,3.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/10659273,,APARTMENT,APARTMENT,315000.0,FOR_SALE,2.0,,Yes,No,No,Yes,11.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/10634421,Antwerpen,APARTMENT,APARTMENT,75000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/durbuy/6940/10595007,Marche,APARTMENT,APARTMENT,76000.0,FOR_SALE,1.0,,Yes,No,No,Yes,5.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/mouscron/7700/10476286,Mouscron,APARTMENT,APARTMENT,89000.0,FOR_SALE,1.0,,Yes,No,No,,,,,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/wanferc%C3%A9e-baulet/6224/10372498,Fleurus,APARTMENT,FLAT_STUDIO,95000.0,FOR_SALE,0.0,,Yes,No,No,,,,3.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10616933,Roeselare,APARTMENT,APARTMENT,95000.0,FOR_SALE,1.0,,Yes,No,No,,,,,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/10258827,Châtelineau,APARTMENT,APARTMENT,114900.0,FOR_SALE,2.0,,Yes,No,No,,,,,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/gilly/6060/10487774,Châtelineau,APARTMENT,APARTMENT,114900.0,FOR_SALE,1.0,,No,No,No,,,,,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10597040,Trooz,APARTMENT,APARTMENT,115000.0,FOR_SALE,1.0,,Yes,No,No,Yes,5.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4100/10121744,Liège,APARTMENT,APARTMENT,119000.0,FOR_SALE,4.0,,Yes,No,No,Yes,42.0,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/10632629,Blankenberge,APARTMENT,APARTMENT,119000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/beveren-%20leie/8791/10632094,Waregem,APARTMENT,APARTMENT,119500.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,4.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/jodoigne/1370/10579762,Jodoigne,APARTMENT,APARTMENT,125000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/zaventem%20sint-stevens-woluwe/1932/10494295,Kraainem,APARTMENT,FLAT_STUDIO,125000.0,FOR_SALE,0.0,,No,No,No,,,,,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/10538780,Trooz,APARTMENT,APARTMENT,125000.0,FOR_SALE,1.0,,Yes,No,No,Yes,25.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10555858,Oostende,APARTMENT,APARTMENT,125000.0,FOR_SALE,1.0,,Yes,No,No,,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/trazegnies/6183/10498343,Pont-à-Celles,APARTMENT,APARTMENT,129000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4020/10358459,Embourg,APARTMENT,APARTMENT,135500.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/10523978,Couillet,APARTMENT,APARTMENT,139000.0,FOR_SALE,2.0,,Yes,No,No,Yes,3.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/10523976,Couillet,APARTMENT,APARTMENT,139000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/10523975,Couillet,APARTMENT,APARTMENT,139000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/10356204,Trooz,APARTMENT,APARTMENT,139500.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/service-flat/for-sale/merelbeke/9820/9982671,Gent,APARTMENT,SERVICE_FLAT,139900.0,FOR_SALE,1.0,,Yes,No,No,,,,4.0,No,GOOD,Yes,,
https://www.immoweb.be/en/classified/apartment/for-sale/bree/3960/10614288,Bree,APARTMENT,APARTMENT,149000.0,FOR_SALE,2.0,,Yes,No,No,,,,,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10644720,Laeken,APARTMENT,APARTMENT,155000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/glons/4690/10148252,Wavre,APARTMENT,APARTMENT,155000.0,FOR_SALE,2.0,,Yes,No,No,Yes,2.0,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10534644,Oostende,APARTMENT,APARTMENT,159000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/10351092,Menen,APARTMENT,APARTMENT,159900.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/esneux/4130/10502296,Embourg,APARTMENT,APARTMENT,165000.0,FOR_SALE,2.0,,Yes,No,No,Yes,16.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10334710,Liège,APARTMENT,APARTMENT,169000.0,FOR_SALE,1.0,,No,No,No,Yes,4.0,,2.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/verviers/4800/10546083,Verviers,APARTMENT,APARTMENT,169000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10518171,Waterloo,APARTMENT,APARTMENT,170000.0,FOR_SALE,1.0,,Yes,No,No,Yes,7.0,,4.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/middelkerke/8430/10420941,Middelkerke,APARTMENT,FLAT_STUDIO,175000.0,FOR_SALE,0.0,,Yes,No,No,Yes,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10606995,,APARTMENT,APARTMENT,179000.0,FOR_SALE,0.0,,Yes,No,No,Yes,25.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/10638339,Sint-Niklaas,APARTMENT,APARTMENT,179000.0,FOR_SALE,2.0,,,No,No,,,,2.0,No,,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/10334313,Bruxelles,APARTMENT,FLAT_STUDIO,180000.0,FOR_SALE,0.0,,Yes,No,No,,,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/10572642,Dilbeek,APARTMENT,APARTMENT,185000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/mechelen/2800/10640991,Mechelen,APARTMENT,FLAT_STUDIO,185000.0,FOR_SALE,1.0,,Yes,No,No,,,,4.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10445330,Oostende,APARTMENT,APARTMENT,189000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10612722,Schaerbeek,APARTMENT,APARTMENT,195000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10389627,Schaerbeek,APARTMENT,APARTMENT,195000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/10637648,St-Martens-Leerne,APARTMENT,APARTMENT,195000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,2.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/10639242,Marche,APARTMENT,APARTMENT,198000.0,FOR_SALE,1.0,,Yes,No,No,,,,3.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/la%20roche-en-ardenne/6980/10605351,Marche,APARTMENT,APARTMENT,198000.0,FOR_SALE,1.0,,Yes,No,No,,,,3.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/10367112,Woluwe-St-Lambert,APARTMENT,APARTMENT,199000.0,FOR_SALE,3.0,,Yes,No,No,Yes,22.0,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/10585847,Antwerpen,APARTMENT,APARTMENT,199000.0,FOR_SALE,1.0,,Yes,No,No,Yes,,,2.0,No,GOOD,Yes,30.0,
https://www.immoweb.be/en/classified/apartment/for-sale/boom/2850/10631454,Antwerpen,APARTMENT,APARTMENT,205000.0,FOR_SALE,2.0,,Yes,No,No,Yes,6.0,,3.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/engis/4480/10592348,Ans,APARTMENT,GROUND_FLOOR,210000.0,FOR_SALE,2.0,,Yes,No,No,,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/montegn%C3%89e/4420/10540576,Liège,APARTMENT,GROUND_FLOOR,215000.0,FOR_SALE,1.0,,No,No,No,Yes,43.0,,,No,,Yes,68.0,
https://www.immoweb.be/en/classified/duplex/for-sale/gembloux/5030/9832858,Woluwe-St-Pierre,APARTMENT,DUPLEX,215000.0,FOR_SALE,2.0,,,No,No,Yes,4.0,,3.0,No,JUST_RENOVATED,,,
https://www.immoweb.be/en/classified/loft/for-sale/oudenaarde/9700/10560343,,APARTMENT,LOFT,215000.0,FOR_SALE,1.0,,No,No,No,,,,,No,JUST_RENOVATED,Yes,10.0,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/10638148,Berchem,APARTMENT,APARTMENT,219000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/onze-lieve-vrouw-waver/2861/10546626,Bonheiden,APARTMENT,APARTMENT,225000.0,FOR_SALE,1.0,,Yes,No,No,,,,2.0,No,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/izegem/8870/10597987,Izegem,APARTMENT,DUPLEX,225000.0,FOR_SALE,1.0,,No,No,No,,,,,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/10436528,Vilvoorde,APARTMENT,APARTMENT,230000.0,FOR_SALE,2.0,,Yes,No,No,Yes,5.0,,2.0,No,GOOD,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10556266,Schaerbeek,APARTMENT,APARTMENT,235000.0,FOR_SALE,2.0,,Yes,No,No,,,,2.0,No,TO_BE_DONE_UP,,,
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10407971,Woluwe-St-Pierre,APARTMENT,APARTMENT,235000.0,FOR_SALE,1.0,,Yes,No,No,Yes,12.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/sinaai/9112/10538084,Antwerpen,APARTMENT,APARTMENT,235500.0,FOR_SALE,1.0,,Yes,No,No,Yes,12.0,,2.0,No,AS_NEW,,,
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/10605069,Saint Gilles,APARTMENT,APARTMENT,239000.0,FOR_SALE,2.0,,Yes,No,No,Yes,3.0,,2.0,No,TO_RENOVATE,,,
https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/10609312,Libramont,APARTMENT,APARTMENT,239000.0,FOR_SALE,2.0,,Yes,No,No,Yes,13.0,,,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/10623215,Oostduinkerke,APARTMENT,APARTMENT,239000.0,FOR_SALE,1.0,,Yes,No,No,Yes,3.0,,,No,AS_NEW,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-lambert/1200/10363355,Oudergem,APARTMENT,GROUND_FLOOR,245000.0,FOR_SALE,1.0,,No,No,No,Yes,5.0,,2.0,No,AS_NEW,Yes,20.0,
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/10617716,Sint-Niklaas,APARTMENT,APARTMENT,245000.0,FOR_SALE,1.0,,,No,No,,,,,No,,,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/etterbeek/1040/10642127,Schaarbeek,APARTMENT,GROUND_FLOOR,249000.0,FOR_SALE,2.0,,No,No,No,Yes,27.0,,3.0,No,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/10642125,Schaarbeek,APARTMENT,APARTMENT,249000.0,FOR_SALE,2.0,,No,No,No,Yes,27.0,,3.0,No,,,,
